"CountryYear","Country","FullYear","StartYear","Name","API_ID","Alpha2","Alpha3","ISONum","WorldBankID","EverMarried","Survey","BR","Couples","PR","Strata","v013","Live_MIL","ci_l","ci_u"
"Cote d'Ivoire 1994","Cote d'Ivoire","1994",1994,"Côte d'Ivoire","CI1994DHS","CI","CIV",384,"CI",NA,"CIIR35FL","","CICR35FL","CIPR35FL","v023",3,0.0981377096323821,0.0765600565996184,0.124973767667139
"Cote d'Ivoire 1994","Cote d'Ivoire","1994",1994,"Côte d'Ivoire","CI1994DHS","CI","CIV",384,"CI",NA,"CIIR35FL","","CICR35FL","CIPR35FL","v023",4,0.0819148616407394,0.0649418591460295,0.102836010799075
"Cote d'Ivoire 1994","Cote d'Ivoire","1994",1994,"Côte d'Ivoire","CI1994DHS","CI","CIV",384,"CI",NA,"CIIR35FL","","CICR35FL","CIPR35FL","v023",5,0.048582208002296,0.0327113466665088,0.071583431413251
"Cote d'Ivoire 1994","Cote d'Ivoire","1994",1994,"Côte d'Ivoire","CI1994DHS","CI","CIV",384,"CI",NA,"CIIR35FL","","CICR35FL","CIPR35FL","v023",6,0.0404555720779515,0.0266809807815558,0.0608966401815279
"Cote d'Ivoire 1994","Cote d'Ivoire","1994",1994,"Côte d'Ivoire","CI1994DHS","CI","CIV",384,"CI",NA,"CIIR35FL","","CICR35FL","CIPR35FL","v023",7,0.0372640103522174,0.0199057965806997,0.0686979219541358
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",1,0.128555836098699,0.0465914516708519,0.308114183180231
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",2,0.0638193295441058,0.0307154966965879,0.127893477518293
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",3,0.0415725544508278,0.0192454933870369,0.0874909958492268
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",4,0.0389684506963742,0.0163083006564047,0.0902265864862556
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",5,0.0175046660958474,0.00236633053594918,0.118030902357307
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",6,0.025515923966855,0.00349188968983271,0.163639120863567
"Dominican Republic 1999","Dominican Republic","1999",1999,"Dominican Republic","DR1999DHS","DO","DOM",214,"DO",NA,"DRIR41FL","","DRCR41FL","DRPR41FL","v024 v025",7,0.00000000000271467495734297,0.00000000000204654247145689,0.00000000000360093192631243
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",1,0.260439298214031,0.20273050176475,0.32782079935742
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",2,0.174167211347268,0.126165550975351,0.235509743878367
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",3,0.157065017538238,0.11566293354023,0.20977173255338
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",4,0.15026594176607,0.105745345986768,0.209146671499677
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",5,0.141761807764304,0.0934162221785391,0.209349910423622
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",6,0.114673164877757,0.0755403839249702,0.170342800764093
"Dominican Republic 1991","Dominican Republic","1991",1991,"Dominican Republic","DR1991DHS","DO","DOM",214,"DO",NA,"DRIR21FL","","","DRPR21FL","v023 v025",7,0.150008692193139,0.0988485088861783,0.221149382989649
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",1,0.157522394868228,0.128333173686398,0.19188914414776
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",2,0.116830387293925,0.102228739933315,0.133208179289296
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",3,0.0996600956268341,0.088962874014125,0.111486185453545
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",4,0.0786268233317015,0.0690809406572358,0.0893651663723402
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",5,0.0723076786986734,0.062187341213915,0.0839276019996837
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",6,0.0494591873131095,0.0400104822573404,0.0609974779093658
"Egypt 2014","Egypt","2014",2014,"Egypt","EG2014DHS","EG","EGY",818,"EG",1,"EGIR61FL","EGBR61FL","","EGPR61FL","v022",7,0.0460977307845317,0.0365125048598187,0.0580476596684794
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",1,0.379940582554226,0.3372279344811,0.424597341048532
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",2,0.282581558983287,0.261448695248167,0.304717819322473
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",3,0.183612112486085,0.168526630645396,0.199723592500862
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",4,0.14047820953122,0.125618006477277,0.156781123580398
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",5,0.0966265344989978,0.0839597924614833,0.110972761905605
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",6,0.0593121866595745,0.0497343751557351,0.070597455117191
"Egypt 2008","Egypt","2008",2008,"Egypt","EG2008DHS","EG","EGY",818,"EG",1,"EGIR5AFL","EGBR5AFL","","EGPR5AFL","v022",7,0.0481751931138786,0.0386960283024191,0.0598318937034146
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",1,0.363904304694462,0.323988391405781,0.405785998577667
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",2,0.278643993947407,0.256891013754421,0.301491641642362
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",3,0.219274314286824,0.201704857757891,0.237918050059391
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",4,0.159477912705911,0.143324168077901,0.177075978440277
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",5,0.105771594984215,0.0927064490836005,0.120433605860188
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",6,0.0712020327454534,0.0593549809026131,0.0851995377349964
"Egypt 2005","Egypt","2005",2005,"Egypt","EG2005DHS","EG","EGY",818,"EG",1,"EGIR51FL","EGBR51FL","","EGPR51FL","v024 v025",7,0.045024135747269,0.0359943964605519,0.0561870918697373
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",1,0.471533549657827,0.427458200556874,0.516057252009908
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",2,0.343718558818679,0.318837385501347,0.369488161442165
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",3,0.240567192178782,0.221016218830407,0.261267578156006
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",4,0.158707935683657,0.14353762294896,0.175153685259264
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",5,0.122714604234564,0.108741570962332,0.138204716125124
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",6,0.065613461208767,0.054931177502993,0.0782011997256312
"Egypt 2000","Egypt","2000",2000,"Egypt","EG2000DHS","EG","EGY",818,"EG",1,"EGIR42FL","","","EGPR42FL","v024 v025",7,0.0374108323366228,0.0292013809071655,0.0478145531312638
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",1,0.495085945216523,0.446579924161856,0.543684647601005
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",2,0.358970051918244,0.331046515315632,0.387883213879486
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",3,0.233586666690381,0.211446551907422,0.257288630494952
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",4,0.161405583196383,0.143027999804513,0.181643984480125
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",5,0.115299963092503,0.0997619686256152,0.132900742070466
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",6,0.0673196206712503,0.0548016149921122,0.0824476191775964
"Egypt 1995","Egypt","1995",1995,"Egypt","EG1995DHS","EG","EGY",818,"EG",1,"EGIR33FL","","","EGPR33FL","v024 v025",7,0.0504669156981245,0.0389760240441072,0.0651160035295262
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",1,0.531803453527202,0.478442850471963,0.58444645026751
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",2,0.378759364303543,0.346154004833501,0.412498366465817
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",3,0.273533808937224,0.246339142348607,0.302525545196929
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",4,0.179593845445697,0.156585085814149,0.205161121138374
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",5,0.126198166704618,0.106366028419634,0.149111041448243
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",6,0.0563626692536916,0.0436071529911686,0.072566200304535
"Egypt 1992","Egypt","1992",1992,"Egypt","EG1992DHS","EG","EGY",818,"EG",1,"EGIR21FL","","","EGPR21FL","v023",7,0.0382888917294957,0.0269277017323089,0.0541766538160736
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",1,0.163013488752247,0.118687655210199,0.219765541039041
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",2,0.0760608509283079,0.0561395793083022,0.102285163712759
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",3,0.0566419985834544,0.0434926063851601,0.0734615999711242
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",4,0.0319056761914372,0.0221186739881262,0.0458202867839359
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",5,0.0309965695087039,0.0210926128004539,0.0453355222461154
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",6,0.0315028468679873,0.0182756650174378,0.0537788986039848
"Ethiopia 2016","Ethiopia","2016",2016,"Ethiopia","ET2016DHS","ET","ETH",231,"ET",NA,"ETIR70FL","ETBR70FL","ETCR71FL","ETPR71FL","v022",7,0.0197225601188357,0.00946726780051828,0.0406310808146433
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",1,0.188228302706988,0.15149688799541,0.231436365547671
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",2,0.049733651755032,0.036835309774877,0.0668351024962621
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",3,0.0432110425479079,0.0325582733590533,0.0571434246458872
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",4,0.028902494156641,0.019656350591185,0.0423102187214695
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",5,0.0141760826078897,0.00842355717947445,0.0237629165421626
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",6,0.00533936487309859,0.00219543342183419,0.0129271785921185
"Ethiopia 2011","Ethiopia","2011",2011,"Ethiopia","ET2011DHS","ET","ETH",231,"ET",NA,"ETIR61FL","ETBR61FL","ETCR61FL","ETPR61FL","v022",7,0.0186687776795765,0.0097519849959673,0.0354468505209658
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",1,0.146032028987985,0.113022484063354,0.186653605283064
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",2,0.0796652812146625,0.0619998514134986,0.101817709299778
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",3,0.0558707401833084,0.0428513699613162,0.0725459246776806
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",4,0.0532990567617169,0.0401527622670079,0.0704336979527017
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",5,0.0233684657279184,0.0150033893005096,0.0362259271594275
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",6,0.0185705727764355,0.0102290327906827,0.033484320494193
"Ethiopia 2005","Ethiopia","2005",2005,"Ethiopia","ET2005DHS","ET","ETH",231,"ET",NA,"ETIR51FL","ETBR51FL","ETCR51FL","ETPR51FL","v023",7,0.0139060695985238,0.00654381745692324,0.0293070196751826
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",1,0.168293290543115,0.133768694334521,0.209572625275431
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",2,0.0773604705129399,0.0595542913469898,0.0999248550238977
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",3,0.0457390718421402,0.0341802593504874,0.0609600353941024
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",4,0.0331385067037733,0.0237213520296248,0.0461175828000228
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",5,0.0299774997565867,0.020652790620967,0.0433260499866898
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",6,0.0193429874732511,0.0109849221069978,0.0338428197839584
"Ethiopia 2000","Ethiopia","2000",2000,"Ethiopia","ET2000DHS","ET","ETH",231,"ET",NA,"ETIR41FL","","ETCR41FL","ETPR41FL","v023",7,0.0141198696823037,0.0072523742738909,0.0273115015836511
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",1,0.141408046980461,0.0829266966146266,0.230754128634013
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",2,0.0796614099647556,0.0571471710857606,0.110010641797339
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",3,0.053147867495116,0.0362244880851325,0.0773430430144093
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",4,0.0413156214199223,0.0267220409920536,0.0633602830989962
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",5,0.0284593432426823,0.017404201571133,0.0462064869637746
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",6,0.0316470181581351,0.0172918843545518,0.0572253329993586
"Gabon 2012","Gabon","2012",2012,"Gabon","GA2012DHS","GA","GAB",266,"GA",NA,"GAIR60FL","GABR60FL","GACR61FL","GAPR61FL","v022",7,0.0116259619888644,0.0061177355257458,0.0219839319865712
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",1,0.121775850475571,0.0867786764575398,0.168286205610131
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",2,0.0941344422488703,0.0709297667590538,0.123917997127498
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",3,0.0732504592054556,0.0542284891870315,0.0982516848274833
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",4,0.0550186430188079,0.0379136869654528,0.079205275160306
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",5,0.0359674106194603,0.023714624896776,0.0541994643501122
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",6,0.0510944415673122,0.0338254404328235,0.0764819347294521
"Gabon 2000","Gabon","2000",2000,"Gabon","GA2000DHS","GA","GAB",266,"GA",NA,"GAIR41FL","","gacr41fl","GAPR41FL","v023",7,0.0273071171208323,0.0153541428713456,0.0481106451036945
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",1,0.280727299968127,0.236409582622786,0.329765040944614
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",2,0.330677092833304,0.297370835140839,0.365771785672282
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",3,0.25448469325054,0.224332054566604,0.287189614605287
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",4,0.211368987228111,0.185524608460542,0.239753813393998
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",5,0.121264292931414,0.0977141513932676,0.14954952521053
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",6,0.118504624449789,0.0896032644722969,0.155139499377692
"Gambia 2013","Gambia","2013",2013,"Gambia","GM2013DHS","GM","GMB",270,"GM",NA,"GMIR60FL","GMBR60FL","GMCR61FL","GMPR61FL","v022",7,0.10000783964192,0.0727507122320882,0.13597963651514
"Ghana 2014","Ghana","2014",2014,"Ghana","GH2014DHS","GH","GHA",288,"GH",NA,"GHIR72FL","GHBR72FL","GHCR71FL","GHPR72FL","v022",1,0.109763846490756,0.0594139753960255,0.193982503296211
